poll_id,hypothese,nom_institut,commanditaire,debut_enquete,fin_enquete,echantillon,population,rolling,media,tour,filename,candidate_id,candidat,complete_name,name,surname,parti,intentions,erreur_sup,erreur_inf
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,DV,Dominique de Villepin,Dominique de Villepin,Dominique,de Villepin,,5,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,LW,Laurent Wauquiez,Laurent Wauquiez,Laurent,Wauquiez,Les Républicains,4.5,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,4,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,35.5,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,5,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,2,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,3,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,12,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,3,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,RG,Raphaël Glucksmann,Raphaël Glucksmann,Raphaël,Glucksmann,Place Publique,11.5,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,20.5,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,10,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MLP,Marine Le Pen,Marine Le Pen,Marine,Le Pen,Rassemblement National,32,,
20250423_0424_od_A,H15,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,3,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,2,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,3,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,12,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,4,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,RG,Raphaël Glucksmann,Raphaël Glucksmann,Raphaël,Glucksmann,Place Publique,12,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,20,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,9.5,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,31.5,,
20250423_0424_od_B,H16,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,3,,
20250423_0424_od_2A,H2_1,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,2nd Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,54,,
20250423_0424_od_2A,H2_1,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,2nd Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,46,,
20250423_0424_od_2B,H2_2,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,2nd Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,54,,
20250423_0424_od_2B,H2_2,ODOXA,"Public Senat, Presse Regionale",2025-04-23,2025-04-24,1005,représentatif de la population française âgée de 18 ans et plus,,True,2nd Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MLP,Marine Le Pen,Marine Le Pen,Marine,Le Pen,Rassemblement National,46,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,10,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,2.5,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,FR,François Ruffin,François Ruffin,François,Ruffin,La France Insoumise,4.5,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,RG,Raphaël Glucksmann,Raphaël Glucksmann,Raphaël,Glucksmann,Place Publique,9,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,2,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,DV,Dominique de Villepin,Dominique de Villepin,Dominique,de Villepin,,2,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,GA,Gabriel Attal,Gabriel Attal,Gabriel,Attal,La République En Marche,8,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,15,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,7.5,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2.5,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,32,,
20250411_0418_if_A,H17,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,2,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,10,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,2.5,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,FR,François Ruffin,François Ruffin,François,Ruffin,La France Insoumise,5,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,RG,Raphaël Glucksmann,Raphaël Glucksmann,Raphaël,Glucksmann,Place Publique,10,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,2.5,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,22,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,8,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,33,,
20250411_0418_if_B,H18,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,4,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,10,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,2.5,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,FR,François Ruffin,François Ruffin,François,Ruffin,La France Insoumise,5,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,RG,Raphaël Glucksmann,Raphaël Glucksmann,Raphaël,Glucksmann,Place Publique,10,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,3,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,24,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,LW,Laurent Wauquiez,Laurent Wauquiez,Laurent,Wauquiez,Les Républicains,3,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2.5,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,35,,
20250411_0418_if_C,H19,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,4,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,10,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,2.5,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,FR,François Ruffin,François Ruffin,François,Ruffin,La France Insoumise,5,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,RG,Raphaël Glucksmann,Raphaël Glucksmann,Raphaël,Glucksmann,Place Publique,11.5,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,3,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,GA,Gabriel Attal,Gabriel Attal,Gabriel,Attal,La République En Marche,14,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,14,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,33,,
20250411_0418_if_D,H20,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,4,,
20250411_0418_if_E,H21,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1.5,,
20250411_0418_if_E,H21,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,13,,
20250411_0418_if_E,H21,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,RG,Raphaël Glucksmann,Raphaël Glucksmann,Raphaël,Glucksmann,Place Publique,15,,
20250411_0418_if_E,H21,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,22,,
20250411_0418_if_E,H21,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,9,,
20250411_0418_if_E,H21,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2.5,,
20250411_0418_if_E,H21,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,33,,
20250411_0418_if_E,H21,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,4,,
20250411_0418_if_F,H22,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,2,,
20250411_0418_if_F,H22,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,12,,
20250411_0418_if_F,H22,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,FR,François Ruffin,François Ruffin,François,Ruffin,La France Insoumise,10,,
20250411_0418_if_F,H22,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,26,,
20250411_0418_if_F,H22,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,10,,
20250411_0418_if_F,H22,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,3,,
20250411_0418_if_F,H22,IFOP,Hexagone,2025-04-11,2025-04-18,10000,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9930-pres-ifop-hexagone-5-mai.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,33,,
